time	V(voa)	V(vosc)
9.890297621174987e-04	-1.717259e-01	-1.091382e-01
9.891546510981109e-04	-2.697710e-01	-1.586546e-01
9.894044290593353e-04	-4.693090e-01	-2.597917e-01
9.899039849817842e-04	-8.821322e-01	-4.706135e-01
9.909030968266821e-04	-1.762174e+00	-9.127001e-01
9.914097378594367e-04	-2.235745e+00	-1.147398e+00
9.917158428482313e-04	-2.530367e+00	-1.294580e+00
9.918945052464216e-04	-2.693322e+00	-1.382036e+00
9.919838649531880e-04	-2.736558e+00	-1.426024e+00
9.921284853073695e-04	-2.764174e+00	-1.496817e+00
9.923370271162338e-04	-2.793202e+00	-1.596671e+00
9.926150828613862e-04	-2.824436e+00	-1.725958e+00
9.930015712182859e-04	-2.861805e+00	-1.898940e+00
9.934874307691820e-04	-2.901938e+00	-2.105346e+00
9.939979117996171e-04	-2.939246e+00	-2.306527e+00
9.948389987377970e-04	-2.992625e+00	-2.606223e+00
9.957410308988142e-04	-3.040883e+00	-2.885184e+00
9.969492313622022e-04	-3.092533e+00	-3.190958e+00
9.982345966561279e-04	-3.133005e+00	-3.456345e+00
9.984191571978955e-04	-3.137503e+00	-3.487259e+00
9.987882782814307e-04	-3.145993e+00	-3.537661e+00
9.995265204485013e-04	-3.159833e+00	-3.615870e+00
1.001003004782642e-03	-3.175928e+00	-3.694794e+00
1.003446183639565e-03	-3.173121e+00	-3.660930e+00
1.006031714281209e-03	-3.136640e+00	-3.475622e+00
1.006379360095544e-03	-3.129176e+00	-3.435183e+00
1.007074651724215e-03	-3.113307e+00	-3.337222e+00
1.007248474631383e-03	-3.109007e+00	-3.311356e+00
1.007596120445719e-03	-3.100187e+00	-3.256386e+00
1.008291412074390e-03	-3.081336e+00	-3.142096e+00
1.008465234981557e-03	-3.076338e+00	-3.112305e+00
1.008812880795893e-03	-3.066151e+00	-3.050118e+00
1.009508172424564e-03	-3.044739e+00	-2.919888e+00
1.010898755681906e-03	-2.998237e+00	-2.642487e+00
1.013299531806109e-03	-2.908015e+00	-2.135993e+00
1.015882684024730e-03	-2.787436e+00	-1.573658e+00
1.016637397580359e-03	-2.729031e+00	-1.407482e+00
1.016962552308567e-03	-2.668990e+00	-1.335365e+00
1.017124237880987e-03	-2.612151e+00	-1.298880e+00
1.017432779083443e-03	-2.472112e+00	-1.227279e+00
1.018071915662888e-03	-2.156645e+00	-1.067260e+00
1.018530205236164e-03	-1.912472e+00	-9.428760e-01
1.019105999107578e-03	-1.584132e+00	-7.750052e-01
1.020053677760128e-03	-9.912506e-01	-4.699624e-01
1.021396135799417e-03	-3.835127e-02	2.423235e-02
1.023577784532540e-03	1.791082e+00	9.228571e-01
1.023860296840711e-03	2.056028e+00	1.050635e+00
1.024425321457054e-03	2.596238e+00	1.322062e+00
1.024579150075708e-03	2.716983e+00	1.397043e+00
1.024677498057855e-03	2.747333e+00	1.445285e+00
1.024958619008232e-03	2.789172e+00	1.580926e+00
1.025136883052877e-03	2.810736e+00	1.664636e+00
1.025353805897122e-03	2.833128e+00	1.763831e+00
1.025787651585612e-03	2.873631e+00	1.952572e+00
1.026596925686687e-03	2.937025e+00	2.279033e+00
1.027448330671780e-03	2.993281e+00	2.582756e+00
1.028772650893356e-03	3.063939e+00	2.976154e+00
1.030228411496570e-03	3.121843e+00	3.334082e+00
1.030448519937577e-03	3.128652e+00	3.378269e+00
1.030888736819591e-03	3.141519e+00	3.450404e+00
1.031769170583618e-03	3.162451e+00	3.561822e+00
1.033530038111673e-03	3.186603e+00	3.677194e+00
1.036178528233514e-03	3.184250e+00	3.654267e+00
1.038717348843743e-03	3.145830e+00	3.473689e+00
1.039070550170346e-03	3.137820e+00	3.432229e+00
1.039776952823550e-03	3.120823e+00	3.332119e+00
1.039953553486851e-03	3.116223e+00	3.305856e+00
1.040086003984327e-03	3.112737e+00	3.285321e+00
1.040262604647628e-03	3.107996e+00	3.257297e+00
1.040615805974231e-03	3.098194e+00	3.199133e+00
1.041322208627435e-03	3.077381e+00	3.075307e+00
1.042735013933844e-03	3.031479e+00	2.804896e+00
1.045560624546662e-03	2.925895e+00	2.219064e+00
1.048490312046662e-03	2.790688e+00	1.583161e+00
1.049367584357031e-03	2.721343e+00	1.389099e+00
1.049749864935369e-03	2.629801e+00	1.303411e+00
1.049954857396973e-03	2.542488e+00	1.256400e+00
1.050253316114011e-03	2.401309e+00	1.185357e+00
1.050551774831049e-03	2.253798e+00	1.110795e+00
1.050850233548086e-03	2.099953e+00	1.032715e+00
1.051148692265124e-03	1.939775e+00	9.511155e-01
1.051447150982162e-03	1.773264e+00	8.659972e-01
1.051745609699200e-03	1.600420e+00	7.773600e-01
1.052044068416238e-03	1.421243e+00	6.852039e-01
1.053149262364731e-03	7.002193e-01	3.274792e-01
1.053305525207958e-03	5.901169e-01	2.736062e-01
1.053618050894413e-03	3.663298e-01	1.611178e-01
1.053891510870060e-03	1.643186e-01	5.981260e-02
1.053969642291674e-03	1.056693e-01	3.023469e-02
1.054125905134901e-03	-1.298454e-02	-2.974804e-02
1.054438430821356e-03	-2.557032e-01	-1.515620e-01
1.054516562242969e-03	-3.177335e-01	-1.825410e-01
1.054672825086197e-03	-4.426933e-01	-2.457134e-01
1.054985350772651e-03	-6.979966e-01	-3.753405e-01
1.055610402145560e-03	-1.230026e+00	-6.478647e-01
1.056860504891378e-03	-2.378014e+00	-1.221026e+00
1.057181414820854e-03	-2.681318e+00	-1.374538e+00
1.057338093140888e-03	-2.748833e+00	-1.451274e+00
1.057481188891919e-03	-2.770667e+00	-1.520982e+00
1.057690420216722e-03	-2.798772e+00	-1.620956e+00
1.057880050831777e-03	-2.820871e+00	-1.709427e+00
1.058087912515960e-03	-2.841360e+00	-1.803825e+00
1.058503635884325e-03	-2.879128e+00	-1.985690e+00
1.058913717537520e-03	-2.911201e+00	-2.154605e+00
1.059733880843908e-03	-2.967933e+00	-2.464144e+00
1.060584737186019e-03	-3.017246e+00	-2.748802e+00
1.061629352935082e-03	-3.067702e+00	-3.057222e+00
1.061784786686705e-03	-3.074032e+00	-3.098095e+00
1.062095654189950e-03	-3.086441e+00	-3.171201e+00
1.062717389196441e-03	-3.108613e+00	-3.307632e+00
1.062872822948064e-03	-3.113520e+00	-3.338873e+00
1.063183690451310e-03	-3.122910e+00	-3.394836e+00
1.063805425457801e-03	-3.139275e+00	-3.489766e+00
1.065048895470783e-03	-3.162965e+00	-3.619590e+00
1.067143728153642e-03	-3.178699e+00	-3.706235e+00
1.069233700730156e-03	-3.168361e+00	-3.643392e+00
1.071646763782733e-03	-3.129821e+00	-3.435441e+00
1.071913350366970e-03	-3.123854e+00	-3.402580e+00
1.072446523535444e-03	-3.111374e+00	-3.323325e+00
1.073512869872391e-03	-3.083440e+00	-3.153962e+00
1.073779456456628e-03	-3.075770e+00	-3.108665e+00
1.074312629625102e-03	-3.059985e+00	-3.011998e+00
1.075378975962050e-03	-3.026075e+00	-2.806481e+00
1.077511668635946e-03	-2.950357e+00	-2.368210e+00
1.079626741174967e-03	-2.864630e+00	-1.913541e+00
1.081744166658212e-03	-2.747777e+00	-1.448109e+00
1.082379445269339e-03	-2.622113e+00	-1.306530e+00
1.082601028691767e-03	-2.530966e+00	-1.255798e+00
1.083097659730756e-03	-2.290962e+00	-1.135494e+00
1.083786628287171e-03	-1.931482e+00	-9.533964e-01
1.084231238936683e-03	-1.681300e+00	-8.262752e-01
1.084881666305478e-03	-1.289619e+00	-6.272560e-01
1.085637702114314e-03	-7.953063e-01	-3.754211e-01
1.086745939227217e-03	5.191789e-03	3.375875e-02
1.088158253821581e-03	1.156329e+00	6.013023e-01
1.088396876223204e-03	1.367246e+00	7.044255e-01
1.088874121026450e-03	1.797321e+00	9.215500e-01
1.089663613044088e-03	2.543896e+00	1.295015e+00
1.089797223095527e-03	2.671343e+00	1.360564e+00
1.089836636834675e-03	2.702006e+00	1.380008e+00
1.089877028096145e-03	2.722396e+00	1.399933e+00
1.089969432271328e-03	2.746040e+00	1.445347e+00
1.090271823185276e-03	2.792181e+00	1.590762e+00
1.090515527351775e-03	2.819918e+00	1.703880e+00
1.091002935684772e-03	2.866833e+00	1.919400e+00
1.091737022982330e-03	2.926088e+00	2.220754e+00
1.092589366419297e-03	2.984005e+00	2.531303e+00
1.093893818651062e-03	3.055973e+00	2.951704e+00
1.094072440203200e-03	3.064291e+00	3.002660e+00
1.094429683307475e-03	3.080280e+00	3.092582e+00
1.095144169516025e-03	3.108634e+00	3.259432e+00
1.095322791068163e-03	3.114852e+00	3.297831e+00
1.095367446456197e-03	3.116388e+00	3.306857e+00
1.095456757232266e-03	3.119423e+00	3.324532e+00
1.095635378784404e-03	3.125283e+00	3.358425e+00
1.095992621888679e-03	3.136174e+00	3.420358e+00
1.096707108097229e-03	3.154740e+00	3.521624e+00
1.098136080514330e-03	3.179819e+00	3.642271e+00
1.100902155303790e-03	3.188446e+00	3.671111e+00
1.103549335739689e-03	3.155239e+00	3.493142e+00
1.106066070085124e-03	3.094669e+00	3.148283e+00
1.108995757585124e-03	2.998725e+00	2.609252e+00
1.111925445085123e-03	2.882131e+00	1.995586e+00
1.113911458267099e-03	2.784124e+00	1.559189e+00
1.114656306670164e-03	2.724077e+00	1.393743e+00
1.114995877899205e-03	2.652282e+00	1.317758e+00
1.115168977887607e-03	2.585035e+00	1.278280e+00
1.115622598899046e-03	2.371119e+00	1.169994e+00
1.115915978563952e-03	2.224848e+00	1.095268e+00
1.116421465498636e-03	1.958293e+00	9.576712e-01
1.117432439368006e-03	1.369732e+00	6.473091e-01
1.119454387106744e-03	-3.178646e-02	-9.236507e-02
1.122392953778489e-03	-2.595155e+00	-1.326854e+00
1.122493796249114e-03	-2.688366e+00	-1.376523e+00
1.122534507804621e-03	-2.714823e+00	-1.396614e+00
1.122587211737043e-03	-2.733715e+00	-1.422586e+00
1.122765024837466e-03	-2.767937e+00	-1.509365e+00
1.122896693236692e-03	-2.786601e+00	-1.572377e+00
1.123153149898502e-03	-2.816743e+00	-1.692254e+00
1.123551135351197e-03	-2.856174e+00	-1.871548e+00
1.124027121901196e-03	-2.896311e+00	-2.075374e+00
1.124529226348112e-03	-2.933539e+00	-2.275270e+00
1.125335647486761e-03	-2.985696e+00	-2.566791e+00
1.126205985569544e-03	-3.033386e+00	-2.841317e+00
1.127411554634964e-03	-3.086616e+00	-3.172007e+00
1.127567126763353e-03	-3.092371e+00	-3.209735e+00
1.127606019795450e-03	-3.093794e+00	-3.218415e+00
1.127683805859644e-03	-3.096613e+00	-3.235482e+00
1.127839377988034e-03	-3.102087e+00	-3.269006e+00
1.127878271020131e-03	-3.103415e+00	-3.277206e+00
1.127956057084325e-03	-3.106045e+00	-3.293194e+00
1.128111629212714e-03	-3.111144e+00	-3.324052e+00
1.128422773469492e-03	-3.120715e+00	-3.381262e+00
1.129045061983049e-03	-3.137427e+00	-3.478200e+00
1.130289639010162e-03	-3.161745e+00	-3.611765e+00
1.132382789581652e-03	-3.178358e+00	-3.704643e+00
1.134430649383246e-03	-3.169184e+00	-3.648129e+00
1.136911386952594e-03	-3.130454e+00	-3.439125e+00
1.137182355994522e-03	-3.124429e+00	-3.406118e+00
1.137724294078377e-03	-3.111814e+00	-3.325924e+00
1.138808170246089e-03	-3.083502e+00	-3.154284e+00
1.139079139288017e-03	-3.075714e+00	-3.108314e+00
1.139621077371872e-03	-3.059678e+00	-3.010094e+00
1.140704953539584e-03	-3.025192e+00	-2.801129e+00
1.142872705875007e-03	-2.948085e+00	-2.355425e+00
1.144985692716790e-03	-2.862111e+00	-1.901180e+00
1.146925935240697e-03	-2.757706e+00	-1.475155e+00
1.147557739446568e-03	-2.666847e+00	-1.335209e+00
1.147771116505136e-03	-2.592038e+00	-1.286904e+00
1.148151662778344e-03	-2.413482e+00	-1.197707e+00
1.148668057820606e-03	-2.156612e+00	-1.067330e+00
1.148979512558134e-03	-1.992522e+00	-9.843952e-01
1.149398845139334e-03	-1.760373e+00	-8.665604e-01
1.149965622596496e-03	-1.426557e+00	-6.972616e-01
1.150622501527354e-03	-1.010191e+00	-4.854364e-01
1.151580555272896e-03	-3.462481e-01	-1.468500e-01
1.152764213016215e-03	5.676193e-01	3.041045e-01
1.152936309615509e-03	7.101210e-01	3.739722e-01
1.153280502814097e-03	9.995212e-01	5.211692e-01
1.153968889211274e-03	1.604146e+00	8.291110e-01
1.155007519533290e-03	2.579542e+00	1.314928e+00
1.155288631567908e-03	2.748131e+00	1.450295e+00
1.155504659065209e-03	2.782542e+00	1.554797e+00
1.155661284808016e-03	2.801820e+00	1.629238e+00
1.155829808550013e-03	2.820597e+00	1.707402e+00
1.156166856034007e-03	2.853700e+00	1.857653e+00
1.156840951001995e-03	2.910646e+00	2.141015e+00
1.157523757610259e-03	2.959763e+00	2.399945e+00
1.158836012884473e-03	3.037623e+00	2.822668e+00
1.160383219651574e-03	3.106296e+00	3.217650e+00
1.161917935027345e-03	3.152943e+00	3.517447e+00
1.162162865854100e-03	3.158291e+00	3.553544e+00
1.162652727507609e-03	3.168063e+00	3.607235e+00
1.163632450814626e-03	3.182158e+00	3.677021e+00
1.165591897428662e-03	3.190539e+00	3.709782e+00
1.167684409646925e-03	3.173856e+00	3.615247e+00
1.169742626099478e-03	3.136036e+00	3.390349e+00
1.172672313599478e-03	3.054520e+00	2.941676e+00
1.173038524536978e-03	3.042201e+00	2.875384e+00
1.173770946411978e-03	3.016851e+00	2.728727e+00
1.175235790161978e-03	2.962520e+00	2.421973e+00
1.178165477661978e-03	2.838605e+00	1.787078e+00
1.179174625302387e-03	2.785635e+00	1.564865e+00
1.179760520852019e-03	2.743891e+00	1.435171e+00
1.180091025362459e-03	2.702487e+00	1.361929e+00
1.180242761042082e-03	2.667401e+00	1.328046e+00
1.180397486907318e-03	2.611764e+00	1.292987e+00
1.180692389766003e-03	2.478148e+00	1.224295e+00
1.181116247722293e-03	2.272033e+00	1.119127e+00
1.181625062063461e-03	2.007530e+00	9.832157e-01
1.182476513940891e-03	1.523185e+00	7.329164e-01
1.183809007197729e-03	6.590964e-01	3.075098e-01
1.183892975980899e-03	6.000316e-01	2.788074e-01
1.184060913547239e-03	4.808509e-01	2.184451e-01
1.184396788679918e-03	2.362363e-01	9.389862e-02
1.185068538945276e-03	-2.779796e-01	-1.632658e-01
1.185178474126465e-03	-3.657496e-01	-2.067457e-01
1.185398344488845e-03	-5.430666e-01	-2.965917e-01
1.185838085213603e-03	-9.083409e-01	-4.827555e-01
1.186717566663120e-03	-1.681046e+00	-8.709404e-01
1.187164955036266e-03	-2.095435e+00	-1.076617e+00
1.187750621873731e-03	-2.657048e+00	-1.358691e+00
1.187793267374881e-03	-2.693380e+00	-1.379742e+00
1.187830692235005e-03	-2.716432e+00	-1.398229e+00
1.187933840741330e-03	-2.745831e+00	-1.449018e+00
1.188189200266470e-03	-2.786590e+00	-1.572361e+00
1.188436012178198e-03	-2.815720e+00	-1.687894e+00
1.188839716579001e-03	-2.855871e+00	-1.870041e+00
1.189316209320812e-03	-2.896133e+00	-2.074428e+00
1.189817923087585e-03	-2.933396e+00	-2.274495e+00
1.190622224384455e-03	-2.985517e+00	-2.565793e+00
1.191490725883516e-03	-3.033219e+00	-2.840347e+00
1.192695781364146e-03	-3.086576e+00	-3.171770e+00
1.192850982742997e-03	-3.092336e+00	-3.209522e+00
1.192889783087709e-03	-3.093760e+00	-3.218210e+00
1.192967383777134e-03	-3.096582e+00	-3.235292e+00
1.193122585155985e-03	-3.102062e+00	-3.268851e+00
1.193161385500697e-03	-3.103391e+00	-3.277061e+00
1.193238986190123e-03	-3.106024e+00	-3.293068e+00
1.193394187568973e-03	-3.111130e+00	-3.323970e+00
1.193704590326674e-03	-3.120718e+00	-3.381283e+00
1.194325395842076e-03	-3.137468e+00	-3.478484e+00
1.195567006872879e-03	-3.161890e+00	-3.612756e+00
1.197655265697636e-03	-3.178740e+00	-3.707239e+00
1.199694628281416e-03	-3.169893e+00	-3.652340e+00
1.202198365069254e-03	-3.131019e+00	-3.442552e+00
1.202470747264793e-03	-3.124967e+00	-3.409440e+00
1.203015511655870e-03	-3.112289e+00	-3.328816e+00
1.204105040438025e-03	-3.083818e+00	-3.156188e+00
1.204377422633564e-03	-3.075983e+00	-3.109935e+00
1.204922187024642e-03	-3.059847e+00	-3.011088e+00
1.206011715806797e-03	-3.025136e+00	-2.800762e+00
1.208190773371107e-03	-2.947507e+00	-2.352187e+00
1.210303530807391e-03	-2.861367e+00	-1.897557e+00
1.212193163239371e-03	-2.760181e+00	-1.482408e+00
1.212821777194367e-03	-2.677355e+00	-1.343236e+00
1.213043004393417e-03	-2.603829e+00	-1.293282e+00
1.213423848998613e-03	-2.426602e+00	-1.204313e+00
1.214130451628298e-03	-2.071557e+00	-1.024484e+00
1.214498382551370e-03	-1.872375e+00	-9.234870e-01
1.214982603406552e-03	-1.595517e+00	-7.830383e-01
1.215583468669090e-03	-1.228111e+00	-5.960659e-01
1.216449745303835e-03	-6.519962e-01	-3.097768e-01
1.216588320044554e-03	-5.539443e-01	-2.615200e-01
1.216865469525992e-03	-3.551042e-01	-1.603592e-01
1.217419768488868e-03	5.957834e-02	5.052066e-02
1.218167913895758e-03	6.552575e-01	3.562294e-01
1.219664204709540e-03	1.968634e+00	1.013711e+00
1.220252126843705e-03	2.528176e+00	1.288083e+00
1.220492744386319e-03	2.721728e+00	1.405082e+00
1.220616622965999e-03	2.755656e+00	1.465688e+00
1.220955303632710e-03	2.801103e+00	1.628051e+00
1.221131167729770e-03	2.821378e+00	1.709825e+00
1.221344621531181e-03	2.842248e+00	1.806417e+00
1.221771529134004e-03	2.881199e+00	1.991149e+00
1.222409257689078e-03	2.930920e+00	2.247040e+00
1.223426597992147e-03	2.998339e+00	2.609203e+00
1.224657322522965e-03	3.063482e+00	2.995604e+00
1.224842465042479e-03	3.071893e+00	3.046623e+00
1.225212750081506e-03	3.087859e+00	3.139451e+00
1.225305321341263e-03	3.091608e+00	3.161692e+00
1.225490463860776e-03	3.098943e+00	3.204532e+00
1.225536749490654e-03	3.100718e+00	3.215004e+00
1.225652463565350e-03	3.105089e+00	3.240615e+00
1.225710320602698e-03	3.107230e+00	3.253161e+00
1.225750820528842e-03	3.108711e+00	3.261840e+00
1.225754970644121e-03	3.108862e+00	3.262725e+00
1.225759120759399e-03	3.109013e+00	3.263609e+00
1.225763270874678e-03	3.109163e+00	3.264491e+00
1.225767420989956e-03	3.109314e+00	3.265373e+00
1.225771571105235e-03	3.109464e+00	3.266253e+00
1.225775721220514e-03	3.109614e+00	3.267133e+00
1.225779871335793e-03	3.109764e+00	3.268011e+00
1.225803014150732e-03	3.110597e+00	3.272888e+00
1.225849299780610e-03	3.112250e+00	3.282541e+00
1.225941871040367e-03	3.115497e+00	3.301443e+00
1.226127013559880e-03	3.121763e+00	3.337638e+00
1.226497298598907e-03	3.133396e+00	3.403706e+00
1.227237868676961e-03	3.153182e+00	3.511457e+00
1.228719008833070e-03	3.179744e+00	3.641293e+00
1.231403958319109e-03	3.189133e+00	3.676940e+00
1.234039183367651e-03	3.157524e+00	3.543406e+00
1.234342255727480e-03	3.151436e+00	3.513014e+00
1.234948400447138e-03	3.138484e+00	3.436409e+00
1.235099936627053e-03	3.134964e+00	3.416095e+00
1.235403008986882e-03	3.127743e+00	3.372696e+00
1.236009153706540e-03	3.112270e+00	3.279243e+00
1.237221443145856e-03	3.077585e+00	3.078309e+00
1.237524515505685e-03	3.068061e+00	3.024498e+00
1.238130660225344e-03	3.048477e+00	2.909706e+00
1.239342949664660e-03	3.006506e+00	2.666803e+00
1.241767528543292e-03	2.912944e+00	2.153567e+00
1.244697216043292e-03	2.771234e+00	1.513436e+00
1.245507163755708e-03	2.671884e+00	1.333435e+00
1.245817959879959e-03	2.559126e+00	1.262547e+00
1.246380044646562e-03	2.285657e+00	1.127016e+00
1.247071548679355e-03	1.923188e+00	9.437310e-01
1.247455798784002e-03	1.706997e+00	8.340763e-01
1.247942321389666e-03	1.417771e+00	6.873044e-01
1.248602726425248e-03	9.976717e-01	4.733033e-01
1.249517695240870e-03	3.625162e-01	1.489202e-01
1.250771035468910e-03	-6.074827e-01	-3.302509e-01
1.250939102089928e-03	-7.474166e-01	-3.987240e-01
1.251275235331964e-03	-1.031362e+00	-5.430861e-01
1.251947501816038e-03	-1.623821e+00	-8.418008e-01
1.252469674471514e-03	-2.106359e+00	-1.082374e+00
1.253040316348076e-03	-2.653375e+00	-1.356920e+00
1.253101645621481e-03	-2.703281e+00	-1.387159e+00
1.253147937412678e-03	-2.726113e+00	-1.410003e+00
1.253249488761387e-03	-2.750427e+00	-1.459911e+00
1.253403258113917e-03	-2.775719e+00	-1.534409e+00
1.253597994484183e-03	-2.800853e+00	-1.626908e+00
1.253852858568697e-03	-2.828720e+00	-1.744397e+00
1.254362586737725e-03	-2.875964e+00	-1.969263e+00
1.254868309592780e-03	-2.915834e+00	-2.178980e+00
1.255522759025295e-03	-2.961041e+00	-2.426961e+00
1.256444109588881e-03	-3.015450e+00	-2.737527e+00
1.257410263361694e-03	-3.062613e+00	-3.027284e+00
1.257575670419413e-03	-3.069629e+00	-3.071480e+00
1.257906484534851e-03	-3.083124e+00	-3.153120e+00
1.257989188063710e-03	-3.086307e+00	-3.172758e+00
1.258154595121429e-03	-3.092545e+00	-3.210121e+00
1.258485409236867e-03	-3.104276e+00	-3.282088e+00
1.258568112765726e-03	-3.107028e+00	-3.299266e+00
1.258733519823445e-03	-3.112410e+00	-3.331756e+00
1.259064333938882e-03	-3.122465e+00	-3.391770e+00
1.259725962169758e-03	-3.139841e+00	-3.492124e+00
1.261049218631508e-03	-3.164396e+00	-3.627158e+00
1.263131703179254e-03	-3.178668e+00	-3.706231e+00
1.265244430212552e-03	-3.167018e+00	-3.636198e+00
1.267564837386342e-03	-3.129167e+00	-3.431612e+00
1.267829916523524e-03	-3.123211e+00	-3.398607e+00
1.268360074797888e-03	-3.110760e+00	-3.321887e+00
1.268492614366479e-03	-3.107457e+00	-3.301922e+00
1.268757693503661e-03	-3.100724e+00	-3.260123e+00
1.269287851778025e-03	-3.086546e+00	-3.173963e+00
1.269420391346616e-03	-3.082832e+00	-3.151696e+00
1.269685470483798e-03	-3.075290e+00	-3.105572e+00
1.270215628758162e-03	-3.059574e+00	-3.009559e+00
1.271275945306889e-03	-3.025834e+00	-2.805122e+00
1.273396578404344e-03	-2.950545e+00	-2.369278e+00
1.275528966383823e-03	-2.864103e+00	-1.910920e+00
1.277603456665175e-03	-2.750459e+00	-1.455090e+00
1.278240034269362e-03	-2.633666e+00	-1.313470e+00
1.278452526037283e-03	-2.549241e+00	-1.264967e+00
1.278962293090720e-03	-2.304070e+00	-1.142145e+00
1.279689191843355e-03	-1.925208e+00	-9.501240e-01
1.280103234462890e-03	-1.692346e+00	-8.317993e-01
1.280811030206203e-03	-1.265629e+00	-6.147191e-01
1.281578006024528e-03	-7.617262e-01	-3.650897e-01
1.281720652788256e-03	-6.625030e-01	-3.161056e-01
1.282005946315711e-03	-4.610582e-01	-2.135511e-01
1.282576533370622e-03	-4.012825e-02	1.103537e-03
1.283437671695609e-03	6.406432e-01	3.402971e-01
1.283610061125612e-03	7.845622e-01	4.113800e-01
1.283954839985619e-03	1.076748e+00	5.599721e-01
1.284644397705633e-03	1.686973e+00	8.665456e-01
1.284998933362134e-03	2.014004e+00	1.030020e+00
1.285449170848641e-03	2.441898e+00	1.244532e+00
1.285686132633628e-03	2.667734e+00	1.359695e+00
1.285778519657889e-03	2.725889e+00	1.405093e+00
1.285858985620108e-03	2.745904e+00	1.444612e+00
1.286126460813265e-03	2.787554e+00	1.573656e+00
1.286359253655597e-03	2.814897e+00	1.682754e+00
1.286641661767681e-03	2.843582e+00	1.810560e+00
1.287206477991848e-03	2.893423e+00	2.051523e+00
1.288032066450157e-03	2.954791e+00	2.373846e+00
1.289001444091407e-03	3.015018e+00	2.703633e+00
1.290328846886737e-03	3.080843e+00	3.072863e+00
1.291860598191022e-03	3.135977e+00	3.417248e+00
1.292091333485017e-03	3.142256e+00	3.458554e+00
1.292552804073006e-03	3.153938e+00	3.523656e+00
1.293475745248985e-03	3.172207e+00	3.618853e+00
1.295321627600944e-03	3.190068e+00	3.705250e+00
1.297501603719389e-03	3.182871e+00	3.657134e+00
1.300058842700604e-03	3.142361e+00	3.417921e+00
1.302889949366844e-03	3.066508e+00	3.010764e+00
1.303256160304344e-03	3.054537e+00	2.946258e+00
1.303988582179344e-03	3.029856e+00	2.802485e+00
1.305453425929344e-03	2.976714e+00	2.499613e+00
1.308383113429344e-03	2.855936e+00	1.868339e+00
1.309550289631121e-03	2.797784e+00	1.611593e+00
1.310205147404412e-03	2.755797e+00	1.466550e+00
1.310583488075344e-03	2.717526e+00	1.382762e+00
1.310779553431100e-03	2.680738e+00	1.339130e+00
1.310918536808089e-03	2.637363e+00	1.307817e+00
1.311187929012301e-03	2.520477e+00	1.245749e+00
1.311800744858641e-03	2.222229e+00	1.093591e+00
1.312418660403504e-03	1.894128e+00	9.236819e-01
1.313548183543109e-03	1.222922e+00	5.688253e-01
1.315807229822317e-03	-3.994920e-01	-2.255127e-01
1.315898434694714e-03	-4.731726e-01	-2.606731e-01
1.316080844439508e-03	-6.217512e-01	-3.358418e-01
1.316445663929097e-03	-9.262180e-01	-4.906313e-01
1.317175302908273e-03	-1.564176e+00	-8.111731e-01
1.317553079304675e-03	-1.909556e+00	-9.846705e-01
1.318308632097479e-03	-2.628685e+00	-1.345094e+00
1.318485500378654e-03	-2.737733e+00	-1.431064e+00
1.318629339968365e-03	-2.765483e+00	-1.501308e+00
1.318852624686837e-03	-2.796099e+00	-1.608286e+00
1.319079416948580e-03	-2.821608e+00	-1.713561e+00
1.319485694518610e-03	-2.861085e+00	-1.895517e+00
1.319947384594922e-03	-2.899447e+00	-2.091897e+00
1.320496314959119e-03	-2.939625e+00	-2.308709e+00
1.321279750744841e-03	-2.989542e+00	-2.589287e+00
1.322156702674434e-03	-3.037004e+00	-2.861913e+00
1.323423691657434e-03	-3.091730e+00	-3.203143e+00
1.323575352647399e-03	-3.097179e+00	-3.239062e+00
1.323622746706763e-03	-3.098859e+00	-3.249356e+00
1.323641704330509e-03	-3.099529e+00	-3.253439e+00
1.323689098389872e-03	-3.101187e+00	-3.263589e+00
1.323745971261109e-03	-3.103151e+00	-3.275576e+00
1.323821801756092e-03	-3.105725e+00	-3.291242e+00
1.323973462746057e-03	-3.110722e+00	-3.321485e+00
1.324276784725986e-03	-3.120118e+00	-3.377683e+00
1.324883428685845e-03	-3.136592e+00	-3.473420e+00
1.326096716605564e-03	-3.160846e+00	-3.606495e+00
1.328203983523400e-03	-3.178521e+00	-3.705812e+00
1.330216632377034e-03	-3.170350e+00	-3.654870e+00
1.332771382879499e-03	-3.131188e+00	-3.443414e+00
1.333047325432432e-03	-3.125069e+00	-3.410058e+00
1.333599210538299e-03	-3.112243e+00	-3.328457e+00
1.334702980750033e-03	-3.083395e+00	-3.153575e+00
1.334978923302967e-03	-3.075446e+00	-3.106684e+00
1.335530808408834e-03	-3.059074e+00	-3.006411e+00
1.336634578620567e-03	-3.023836e+00	-2.793012e+00
1.338842119044035e-03	-2.944973e+00	-2.338025e+00
1.340951964280029e-03	-2.858547e+00	-1.883810e+00
1.342671612693818e-03	-2.767898e+00	-1.506163e+00
1.343289488190780e-03	-2.704343e+00	-1.369772e+00
1.343531773582895e-03	-2.641295e+00	-1.315694e+00
1.343725424729833e-03	-2.559923e+00	-1.271602e+00
1.344162254720615e-03	-2.353498e+00	-1.167203e+00
1.344725821190991e-03	-2.067065e+00	-1.021857e+00
1.345206036142972e-03	-1.805031e+00	-8.881934e-01
1.345889163592268e-03	-1.403430e+00	-6.824496e-01
1.346945453441669e-03	-7.154230e-01	-3.410760e-01
